Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,50,1886,32.499000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,51,1752,33.259000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,52,1810,30.448000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,53,1544,43.846000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,54,1897,26.101000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,55,1849,36.735000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,56,1977,28.417000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,57,1736,41.464000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,58,1763,28.377000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,59,1763,29.016000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,50,2198,642.888000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,51,2082,709.954000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,52,1975,812.706000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,53,2260,568.554000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,54,2041,567.517000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,55,2044,630.966000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,56,2124,521.630000
